B5VI	B	5	VI	2.9	6.67E+02	2.47E+00	18950	-0.22	-0.4	-1.91	-2.31	0.666666667	0.749019608	1	2.7051E-01	6.23E-03	1.69E-02	2.4E+01	3.5E+01	1.1E+01

B6Ia0	B	6	Ia0	23.2	7.58E+05	1.02E+02	17140	-0.2	-8.3	-1.65	-9.95	0.749019608	0.811764706	1	3.0730E-05	2.41E-03	6.55E-03	8.2E+02	1.2E+03	3.6E+02
B6Ia	B	6	Ia	20.2	2.29E+05	5.59E+01	17140	-0.2	-7	-1.65	-8.65	0.749019608	0.811764706	1	1.6255E-04	3.66E-03	9.94E-03	4.5E+02	6.5E+02	2.0E+02
B6Ib	B	6	Ib	17.2	6.31E+04	2.94E+01	17140	-0.2	-5.6	-1.65	-7.25	0.749019608	0.811764706	1	9.5140E-04	5.62E-03	1.53E-02	2.4E+02	3.4E+02	1.0E+02
B6II	B	6	II	14.2	1.74E+04	1.54E+01	17140	-0.2	-4.2	-1.65	-5.85	0.694117647	0.768627451	1	5.4651E-03	8.31E-03	2.25E-02	1.2E+02	1.8E+02	5.5E+01
B6III	B	6	III	11.2	1.74E+03	4.87E+00	17140	-0.2	-1.7	-1.65	-3.35	0.666666667	0.745098039	1	1.3630E-01	1.91E-02	5.20E-02	3.9E+01	5.6E+01	1.7E+01
B6IV	B	6	IV	8.2	1.20E+03	4.05E+00	17140	-0.2	-1.3	-1.65	-2.95	0.68627451	0.760784314	1	1.7351E-01	1.52E-02	4.12E-02	3.3E+01	4.7E+01	1.4E+01
B6V	B	6	V	5.2	6.92E+02	3.07E+00	17140	-0.2	-0.7	-1.65	-2.35	0.674509804	0.741176471	1	2.5262E-01	1.09E-02	2.96E-02	2.5E+01	3.6E+01	1.1E+01
B6VI	B	6	VI	2.7	3.63E+02	2.23E+00	17140	-0.2	0	-1.65	-1.65	0.674509804	0.741176471	1	3.4224E-01	6.27E-03	1.70E-02	1.8E+01	2.6E+01	7.9E+00

B7Ia0	B	7	Ia0	21.4	5.33E+05	1.07E+02	15330	-0.18	-8.2	-1.37	-9.57	0.764705882	0.819607843	1	2.4555E-05	2.07E-03	5.61E-03	6.9E+02	9.9E+02	3.0E+02
B7Ia	B	7	Ia	18.6	1.93E+05	6.43E+01	15330	-0.18	-7.1	-1.37	-8.47	0.764705882	0.819607843	1	9.8346E-05	2.85E-03	7.74E-03	4.1E+02	6.0E+02	1.8E+02
B7Ib	B	7	Ib	15.8	4.43E+04	3.08E+01	15330	-0.18	-5.5	-1.37	-6.87	0.764705882	0.819607843	1	7.6012E-04	4.79E-03	1.30E-02	2.0E+02	2.9E+02	8.7E+01
B7II	B	7	II	12.9	1.11E+04	1.54E+01	15330	-0.18	-4	-1.37	-5.37	0.701960784	0.776470588	1	4.9648E-03	7.31E-03	1.98E-02	9.9E+01	1.4E+02	4.4E+01
B7III	B	7	III	10.1	1.01E+03	4.66E+00	15330	-0.18	-1.4	-1.37	-2.77	0.670588235	0.749019608	1	1.4029E-01	1.74E-02	4.73E-02	3.0E+01	4.3E+01	1.3E+01
B7IV	B	7	IV	7.3	6.40E+02	3.70E+00	15330	-0.18	-0.9	-1.37	-2.27	0.666666667	0.741176471	1	2.0258E-01	1.42E-02	3.87E-02	2.4E+01	3.4E+01	1.1E+01
B7V	B	7	V	4.5	4.04E+02	2.94E+00	15330	-0.18	-0.4	-1.37	-1.77	0.678431373	0.749019608	1	2.4891E-01	9.40E-03	2.55E-02	1.9E+01	2.7E+01	8.3E+00
B7VI	B	7	VI	2.5	1.93E+02	2.03E+00	15330	-0.18	0.4	-1.37	-0.97	0.678431373	0.749019608	1	4.2008E-01	6.22E-03	1.69E-02	1.3E+01	1.9E+01	5.8E+00

B8Ia0	B	8	Ia0	19.5	3.67E+05	1.14E+02	13520	-0.15	-8.1	-1.06	-9.16	0.71372549	0.807843137	1	1.8501E-05	1.71E-03	4.65E-03	5.7E+02	8.2E+02	2.5E+02
B8Ia	B	8	Ia	16.9	1.60E+05	7.52E+01	13520	-0.15	-7.2	-1.06	-8.26	0.71372549	0.807843137	1	5.5861E-05	2.15E-03	5.82E-03	3.8E+02	5.4E+02	1.7E+02
B8Ib	B	8	Ib	14.3	3.34E+04	3.44E+01	13520	-0.15	-5.5	-1.06	-6.56	0.71372549	0.807843137	1	4.9378E-04	3.75E-03	1.02E-02	1.7E+02	2.5E+02	7.6E+01
B8II	B	8	II	11.7	6.99E+03	1.57E+01	13520	-0.15	-3.8	-1.06	-4.86	0.709803922	0.780392157	1	4.2497E-03	6.29E-03	1.71E-02	7.9E+01	1.1E+02	3.5E+01
B8III	B	8	III	9	5.30E+02	4.33E+00	13520	-0.15	-1	-1.06	-2.06	0.68627451	0.756862745	1	1.5583E-01	1.61E-02	4.37E-02	2.2E+01	3.1E+01	9.5E+00
B8IV	B	8	IV	6.4	3.34E+02	3.44E+00	13520	-0.15	-0.5	-1.06	-1.56	0.68627451	0.756862745	1	2.2099E-01	1.28E-02	3.49E-02	1.7E+01	2.5E+01	7.6E+00
B8V	B	8	V	3.8	2.11E+02	2.73E+00	13520	-0.15	0	-1.06	-1.06	0.694117647	0.764705882	1	2.6253E-01	8.08E-03	2.19E-02	1.4E+01	2.0E+01	6.0E+00
B8VI	B	8	VI	2.4	1.01E+02	1.89E+00	13520	-0.15	0.8	-1.06	-0.26	0.694117647	0.764705882	1	4.9969E-01	6.32E-03	1.72E-02	9.4E+00	1.4E+01	4.2E+00

B9Ia0	B	9	Ia0	17.7	2.73E+05	1.31E+02	11710	-0.11	-8.1	-0.74	-8.84	0.8	0.847058824	1	1.1067E-05	1.31E-03	3.56E-03	4.9E+02	7.1E+02	2.2E+02
B9Ia	B	9	Ia	15.3	1.31E+05	9.05E+01	11710	-0.11	-7.3	-0.74	-8.04	0.8	0.847058824	1	2.9015E-05	1.56E-03	4.24E-03	3.4E+02	4.9E+02	1.5E+02
B9Ib	B	9	Ib	12.9	2.27E+04	3.77E+01	11710	-0.11	-5.4	-0.74	-6.14	0.8	0.847058824	1	3.3841E-04	2.99E-03	8.10E-03	1.4E+02	2.0E+02	6.2E+01
B9II	B	9	II	10.5	4.32E+03	1.65E+01	11710	-0.11	-3.6	-0.74	-4.34	0.71372549	0.788235294	1	3.2856E-03	5.18E-03	1.41E-02	6.2E+01	8.9E+01	2.7E+01
B9III	B	9	III	8.1	2.99E+02	4.33E+00	11710	-0.11	-0.7	-0.74	-1.44	0.698039216	0.764705882	1	1.4025E-01	1.40E-02	3.79E-02	1.6E+01	2.3E+01	7.2E+00
B9IV	B	9	IV	5.7	1.72E+02	3.29E+00	11710	-0.11	-0.1	-0.74	-0.84	0.705882353	0.77254902	1	2.2499E-01	1.15E-02	3.13E-02	1.2E+01	1.8E+01	5.4E+00
B9V	B	9	V	3.4	1.19E+02	2.73E+00	11710	-0.11	0.3	-0.74	-0.44	0.709803922	0.776470588	1	2.3489E-01	6.97E-03	1.89E-02	1.0E+01	1.5E+01	4.5E+00
B9VI	B	9	VI	2.1	5.20E+01	1.81E+00	11710	-0.11	1.2	-0.74	0.46	0.709803922	0.776470588	1	4.9780E-01	5.53E-03	1.50E-02	6.8E+00	9.8E+00	3.0E+00

A0Ia0	A	0	Ia0	15.8	1.86E+05	1.51E+02	9900	-0.06	-8	-0.42	-8.42	0.733333333	0.807843137	1	6.4506E-06	9.77E-04	2.65E-03	4.0E+02	5.8E+02	1.8E+02
A0Ia	A	0	Ia	13.7	1.07E+05	1.14E+02	9900	-0.06	-7.4	-0.42	-7.82	0.733333333	0.807843137	1	1.2998E-05	1.07E-03	2.90E-03	3.1E+02	4.4E+02	1.4E+02
A0Ib	A	0	Ib	11.5	1.54E+04	4.35E+01	9900	-0.06	-5.3	-0.42	-5.72	0.733333333	0.807843137	1	1.9638E-04	2.22E-03	6.03E-03	1.2E+02	1.7E+02	5.1E+01
A0II	A	0	II	9.4	2.68E+03	1.81E+01	9900	-0.06	-3.4	-0.42	-3.82	0.721568627	0.792156863	1	2.2283E-03	4.08E-03	1.11E-02	4.9E+01	7.0E+01	2.1E+01
A0III	A	0	III	7.2	1.54E+02	4.35E+00	9900	-0.06	-0.3	-0.42	-0.72	0.737254902	0.803921569	1	1.2295E-01	1.19E-02	3.23E-02	1.2E+01	1.7E+01	5.1E+00
A0IV	A	0	IV	5.1	8.88E+01	3.30E+00	9900	-0.06	0.3	-0.42	-0.12	0.701960784	0.77254902	1	1.9948E-01	9.90E-03	2.69E-02	8.9E+00	1.3E+01	3.9E+00
A0V	A	0	V	2.9	6.74E+01	2.88E+00	9900	-0.06	0.6	-0.42	0.18	0.725490196	0.788235294	1	1.7065E-01	5.34E-03	1.45E-02	7.7E+00	1.1E+01	3.4E+00
A0VI	A	0	VI	1.9	2.68E+01	1.81E+00	9900	-0.06	1.6	-0.42	1.18	0.725490196	0.788235294	1	4.5039E-01	4.84E-03	1.31E-02	4.9E+00	7.0E+00	2.1E+00

A1Ia0	A	1	Ia0	15.2	1.98E+05	1.62E+02	9707	-0.06	-8.1	-0.39	-8.49	0.839215686	0.874509804	1	5.0254E-06	8.65E-04	2.35E-03	4.2E+02	6.0E+02	1.8E+02
A1Ia	A	1	Ia	13.1	1.14E+05	1.23E+02	9707	-0.06	-7.5	-0.39	-7.89	0.839215686	0.874509804	1	9.8954E-06	9.34E-04	2.54E-03	3.2E+02	4.6E+02	1.4E+02
A1Ib	A	1	Ib	11	1.50E+04	4.46E+01	9707	-0.06	-5.3	-0.39	-5.69	0.839215686	0.874509804	1	1.7429E-04	2.04E-03	5.54E-03	1.2E+02	1.7E+02	5.1E+01
A1II	A	1	II	8.9	2.35E+03	1.79E+01	9650	-0.06	-3.3	-0.38	-3.68	0.729411765	0.8	1	2.1813E-03	3.83E-03	1.04E-02	4.6E+01	6.6E+01	2.0E+01
A1III	A	1	III	6.9	1.24E+02	4.10E+00	9650	-0.06	-0.1	-0.38	-0.48	0.737254902	0.8	1	1.4073E-01	1.19E-02	3.24E-02	1.0E+01	1.5E+01	4.6E+00
A1IV	A	1	IV	4.8	7.11E+01	3.11E+00	9650	-0.06	0.5	-0.38	0.12	0.717647059	0.784313725	1	2.2430E-01	9.68E-03	2.63E-02	7.9E+00	1.1E+01	3.5E+00
A1V	A	1	V	2.7	4.92E+01	2.59E+00	9650	-0.06	0.9	-0.38	0.52	0.709803922	0.780392157	1	2.1844E-01	5.40E-03	1.47E-02	6.6E+00	9.5E+00	2.9E+00
A1VI	A	1	VI	1.8	1.96E+01	1.63E+00	9650	-0.06	1.9	-0.38	1.52	0.709803922	0.780392157	1	5.8423E-01	5.00E-03	1.36E-02	4.2E+00	6.0E+00	1.8E+00

A2Ia0	A	2	Ia0	14.5	2.10E+05	1.74E+02	9513	-0.05	-8.2	-0.36	-8.56	0.780392157	0.839215686	1	3.8690E-06	7.56E-04	2.05E-03	4.3E+02	6.2E+02	1.9E+02
A2Ia	A	2	Ia	12.5	1.21E+05	1.32E+02	9513	-0.05	-7.6	-0.36	-7.96	0.780392157	0.839215686	1	7.6395E-06	8.18E-04	2.22E-03	3.3E+02	4.7E+02	1.4E+02
A2Ib	A	2	Ib	10.5	1.33E+04	4.37E+01	9513	-0.05	-5.2	-0.36	-5.56	0.780392157	0.839215686	1	1.7686E-04	1.96E-03	5.31E-03	1.1E+02	1.6E+02	4.8E+01
A2II	A	2	II	8.5	2.07E+03	1.77E+01	9400	-0.05	-3.2	-0.34	-3.54	0.737254902	0.803921569	1	2.1546E-03	3.65E-03	9.90E-03	4.3E+01	6.2E+01	1.9E+01
A2III	A	2	III	6.5	9.90E+01	3.87E+00	9400	-0.05	0.1	-0.34	-0.24	0.741176471	0.8	1	1.5764E-01	1.17E-02	3.17E-02	9.4E+00	1.3E+01	4.1E+00
A2IV	A	2	IV	4.5	5.70E+01	2.93E+00	9400	-0.05	0.7	-0.34	0.36	0.729411765	0.792156863	1	2.5147E-01	9.43E-03	2.56E-02	7.1E+00	1.0E+01	3.1E+00
A2V	A	2	V	2.5	3.94E+01	2.44E+00	9400	-0.05	1.1	-0.34	0.76	0.733333333	0.796078431	1	2.4191E-01	5.17E-03	1.40E-02	5.9E+00	8.5E+00	2.6E+00
A2VI	A	2	VI	1.8	1.57E+01	1.54E+00	9400	-0.05	2.1	-0.34	1.76	0.733333333	0.796078431	1	6.9277E-01	5.29E-03	1.44E-02	3.7E+00	5.4E+00	1.6E+00

A3Ia0	A	3	Ia0	13.9	2.24E+05	1.87E+02	9320	-0.05	-8.3	-0.33	-8.63	0.811764706	0.858823529	1	2.9879E-06	6.65E-04	1.80E-03	4.5E+02	6.4E+02	2.0E+02
A3Ia	A	3	Ia	12	1.29E+05	1.42E+02	9320	-0.05	-7.7	-0.33	-8.03	0.811764706	0.858823529	1	5.8910E-06	7.20E-04	1.95E-03	3.4E+02	4.9E+02	1.5E+02
A3Ib	A	3	Ib	10	1.29E+04	4.49E+01	9320	-0.05	-5.2	-0.33	-5.53	0.811764706	0.858823529	1	1.5529E-04	1.78E-03	4.85E-03	1.1E+02	1.5E+02	4.7E+01
A3II	A	3	II	8.1	1.66E+03	1.67E+01	9150	-0.04	-3	-0.3	-3.3	0.745098039	0.811764706	1	2.4446E-03	3.62E-03	9.84E-03	3.8E+01	5.5E+01	1.7E+01
A3III	A	3	III	6.2	8.71E+01	3.83E+00	9150	-0.04	0.2	-0.3	-0.1	0.741176471	0.796078431	1	1.5512E-01	1.11E-02	3.00E-02	8.8E+00	1.3E+01	3.9E+00
A3IV	A	3	IV	4.3	4.17E+01	2.65E+00	9150	-0.04	1	-0.3	0.7	0.745098039	0.803921569	1	3.2479E-01	9.82E-03	2.66E-02	6.1E+00	8.7E+00	2.7E+00
A3V	A	3	V	2.4	2.89E+01	2.20E+00	9150	-0.04	1.4	-0.3	1.1	0.749019608	0.811764706	1	3.1682E-01	5.43E-03	1.47E-02	5.1E+00	7.3E+00	2.2E+00
A3VI	A	3	VI	1.8	1.15E+01	1.39E+00	9150	-0.04	2.4	-0.3	2.1	0.749019608	0.811764706	1	9.4211E-01	5.86E-03	1.59E-02	3.2E+00	4.6E+00	1.4E+00

A4Ia0	A	4	Ia0	13.2	2.39E+05	2.02E+02	9127	-0.04	-8.4	-0.3	-8.7	0.843137255	0.878431373	1	2.2511E-06	5.74E-04	1.56E-03	4.6E+02	6.6E+02	2.0E+02
A4Ia	A	4	Ia	11.4	1.38E+05	1.53E+02	9127	-0.04	-7.8	-0.3	-8.1	0.843137255	0.878431373	1	4.4741E-06	6.24E-04	1.69E-03	3.5E+02	5.0E+02	1.5E+02
A4Ib	A	4	Ib	9.5	1.14E+04	4.41E+01	9127	-0.04	-5.1	-0.3	-5.4	0.843137255	0.878431373	1	1.5570E-04	1.70E-03	4.61E-03	1.0E+02	1.5E+02	4.4E+01
A4II	A	4	II	7.7	1.46E+03	1.66E+01	8900	0	-2.9	-0.26	-3.16	0.752941176	0.815686275	1	2.3661E-03	3.41E-03	9.25E-03	3.6E+01	5.2E+01	1.6E+01
A4III	A	4	III	5.8	7.00E+01	3.63E+00	8900	0	0.4	-0.26	0.14	0.768627451	0.819607843	1	1.7044E-01	1.07E-02	2.90E-02	7.9E+00	1.1E+01	3.5E+00
A4IV	A	4	IV	4	3.35E+01	2.51E+00	8900	0	1.2	-0.26	0.94	0.764705882	0.823529412	1	3.5556E-01	9.41E-03	2.55E-02	5.4E+00	7.8E+00	2.4E+00
A4V	A	4	V	2.1	2.32E+01	2.09E+00	8900	0	1.6	-0.26	1.34	0.77254902	0.82745098	1	3.2334E-01	4.79E-03	1.30E-02	4.5E+00	6.5E+00	2.0E+00
A4VI	A	4	VI	1.7	9.23E+00	1.32E+00	8900	0	2.6	-0.26	2.34	0.77254902	0.82745098	1	1.0390E+00	5.72E-03	1.55E-02	2.9E+00	4.1E+00	1.3E+00

A5Ia0	A	5	Ia0	12.6	2.55E+05	2.17E+02	8933	0	-8.5	-0.27	-8.77	0.874509804	0.898039216	1	1.7333E-06	5.03E-04	1.36E-03	4.8E+02	6.9E+02	2.1E+02
A5Ia	A	5	Ia	10.8	1.61E+05	1.73E+02	8933	0	-8	-0.27	-8.27	0.874509804	0.898039216	1	2.9320E-06	5.13E-04	1.39E-03	3.8E+02	5.4E+02	1.7E+02
A5Ib	A	5	Ib	9	1.11E+04	4.54E+01	8933	0	-5.1	-0.27	-5.37	0.874509804	0.898039216	1	1.3519E-04	1.53E-03	4.16E-03	9.9E+01	1.4E+02	4.4E+01
A5II	A	5	II	7.2	1.29E+03	1.65E+01	8650	0.05	-2.8	-0.23	-3.03	0.760784314	0.823529412	1	2.2530E-03	3.13E-03	8.51E-03	3.4E+01	4.9E+01	1.5E+01
A5III	A	5	III	5.4	5.64E+01	3.45E+00	8650	0.05	0.6	-0.23	0.37	0.792156863	0.843137255	1	1.8485E-01	1.02E-02	2.77E-02	7.1E+00	1.0E+01	3.1E+00
A5IV	A	5	IV	3.7	2.70E+01	2.38E+00	8650	0.05	1.4	-0.23	1.17	0.831372549	0.862745098	1	3.8579E-01	8.94E-03	2.43E-02	4.9E+00	7.0E+00	2.2E+00
A5V	A	5	V	1.9	1.70E+01	1.89E+00	8650	0.05	1.9	-0.23	1.67	0.792156863	0.843137255	1	3.9559E-01	4.63E-03	1.26E-02	3.9E+00	5.6E+00	1.7E+00
A5VI	A	5	VI	1.6	6.78E+00	1.20E+00	8650	0.05	2.9	-0.23	2.67	0.792156863	0.843137255	1	1.3015E+00	5.80E-03	1.57E-02	2.5E+00	3.5E+00	1.1E+00

A6Ia0	A	6	Ia0	12.6	2.49E+05	2.24E+02	8740	0.03	-8.5	-0.24	-8.74	0.858823529	0.88627451	1	1.5758E-06	4.87E-04	1.32E-03	4.7E+02	6.8E+02	2.1E+02
A6Ia	A	6	Ia	10.8	1.89E+05	1.95E+02	8740	0.03	-8.2	-0.24	-8.44	0.858823529	0.88627451	1	2.0474E-06	4.55E-04	1.24E-03	4.1E+02	5.9E+02	1.8E+02
A6Ib	A	6	Ib	9	1.09E+04	4.69E+01	8740	0.03	-5.1	-0.24	-5.34	0.858823529	0.88627451	1	1.2263E-04	1.48E-03	4.03E-03	9.8E+01	1.4E+02	4.3E+01
A6II	A	6	II	7.2	1.14E+03	1.65E+01	8400	0.09	-2.7	-0.2	-2.9	0.768627451	0.82745098	1	2.2530E-03	3.13E-03	8.51E-03	3.2E+01	4.6E+01	1.4E+01
A6III	A	6	III	5.4	4.55E+01	3.28E+00	8400	0.09	0.8	-0.2	0.6	0.819607843	0.858823529	1	2.1510E-01	1.07E-02	2.92E-02	6.4E+00	9.2E+00	2.8E+00
A6IV	A	6	IV	3.6	2.18E+01	2.27E+00	8400	0.09	1.6	-0.2	1.4	0.792156863	0.839215686	1	4.3261E-01	9.04E-03	2.45E-02	4.4E+00	6.3E+00	1.9E+00
A6V	A	6	V	1.8	1.51E+01	1.89E+00	8400	0.09	2	-0.2	1.8	0.780392157	0.831372549	1	3.7477E-01	4.31E-03	1.17E-02	3.7E+00	5.3E+00	1.6E+00
A6VI	A	6	VI	1.6	5.47E+00	1.14E+00	8400	0.09	3.1	-0.2	2.9	0.780392157	0.831372549	1	1.5180E+00	6.11E-03	1.66E-02	2.2E+00	3.2E+00	9.7E-01

A7Ia0	A	7	Ia0	12.6	2.67E+05	2.43E+02	8547	0.07	-8.6	-0.21	-8.81	0.843137255	0.874509804	1	1.2343E-06	4.49E-04	1.22E-03	4.8E+02	7.0E+02	2.1E+02
A7Ia	A	7	Ia	10.8	2.22E+05	2.21E+02	8547	0.07	-8.4	-0.21	-8.61	0.843137255	0.874509804	1	1.4064E-06	4.02E-04	1.09E-03	4.4E+02	6.4E+02	1.9E+02
A7Ib	A	7	Ib	9	1.06E+04	4.84E+01	8547	0.07	-5.1	-0.21	-5.31	0.843137255	0.874509804	1	1.1158E-04	1.44E-03	3.91E-03	9.7E+01	1.4E+02	4.3E+01
A7II	A	7	II	7.2	1.11E+03	1.72E+01	8150	0.14	-2.7	-0.17	-2.87	0.77254902	0.835294118	1	1.9889E-03	3.01E-03	8.16E-03	3.1E+01	4.5E+01	1.4E+01
A7III	A	7	III	5.4	3.68E+01	3.14E+00	8150	0.14	1	-0.17	0.83	0.823529412	0.858823529	1	2.4518E-01	1.12E-02	3.05E-02	5.7E+00	8.2E+00	2.5E+00
A7IV	A	7	IV	3.6	1.93E+01	2.27E+00	8150	0.14	1.7	-0.17	1.53	0.752941176	0.811764706	1	4.3261E-01	9.04E-03	2.45E-02	4.1E+00	6.0E+00	1.8E+00
A7V	A	7	V	1.8	1.22E+01	1.81E+00	8150	0.14	2.2	-0.17	2.03	0.784313725	0.835294118	1	4.2669E-01	4.50E-03	1.22E-02	3.3E+00	4.7E+00	1.5E+00
A7VI	A	7	VI	1.5	4.43E+00	1.09E+00	8150	0.14	3.3	-0.17	3.13	0.784313725	0.835294118	1	1.6281E+00	5.86E-03	1.59E-02	2.0E+00	2.9E+00	8.7E-01

A8Ia0	A	8	Ia0	12.6	2.60E+05	2.51E+02	8353	0.1	-8.6	-0.19	-8.79	0.823529412	0.866666667	1	1.1200E-06	4.35E-04	1.18E-03	4.8E+02	6.9E+02	2.1E+02
A8Ia	A	8	Ia	10.8	2.38E+05	2.40E+02	8353	0.1	-8.5	-0.19	-8.69	0.823529412	0.866666667	1	1.0982E-06	3.70E-04	1.00E-03	4.6E+02	6.6E+02	2.0E+02
A8Ib	A	8	Ib	9	1.04E+04	5.01E+01	8353	0.1	-5.1	-0.19	-5.29	0.823529412	0.866666667	1	1.0060E-04	1.39E-03	3.77E-03	9.6E+01	1.4E+02	4.2E+01
A8II	A	8	II	7.2	9.90E+02	1.73E+01	7900	0.19	-2.6	-0.14	-2.74	0.780392157	0.839215686	1	1.9547E-03	2.99E-03	8.12E-03	3.0E+01	4.3E+01	1.3E+01
A8III	A	8	III	5.4	3.28E+01	3.15E+00	7900	0.19	1.1	-0.14	0.96	0.819607843	0.858823529	1	2.4285E-01	1.12E-02	3.04E-02	5.4E+00	7.8E+00	2.4E+00
A8IV	A	8	IV	3.6	1.57E+01	2.18E+00	7900	0.19	1.9	-0.14	1.76	0.815686275	0.850980392	1	4.8844E-01	9.41E-03	2.56E-02	3.7E+00	5.4E+00	1.6E+00
A8V	A	8	V	1.8	1.09E+01	1.81E+00	7900	0.19	2.3	-0.14	2.16	0.835294118	0.870588235	1	4.2669E-01	4.50E-03	1.22E-02	3.1E+00	4.5E+00	1.4E+00
A8VI	A	8	VI	1.5	3.59E+00	1.04E+00	7900	0.19	3.5	-0.14	3.36	0.835294118	0.870588235	1	1.8744E+00	6.14E-03	1.67E-02	1.8E+00	2.6E+00	7.9E-01

A9Ia0	A	9	Ia0	12.6	2.80E+05	2.73E+02	8160	0.14	-8.7	-0.17	-8.87	0.807843137	0.854901961	1	8.7048E-07	4.00E-04	1.08E-03	5.0E+02	7.2E+02	2.2E+02
A9Ia	A	9	Ia	10.8	2.33E+05	2.49E+02	8160	0.14	-8.5	-0.17	-8.67	0.807843137	0.854901961	1	9.8333E-07	3.57E-04	9.68E-04	4.5E+02	6.5E+02	2.0E+02
A9Ib	A	9	Ib	9	1.02E+04	5.20E+01	8160	0.14	-5.1	-0.17	-5.27	0.807843137	0.854901961	1	8.9972E-05	1.34E-03	3.64E-03	9.5E+01	1.4E+02	4.2E+01
A9II	A	9	II	7.1	9.70E+02	1.83E+01	7650	0.24	-2.6	-0.12	-2.72	0.788235294	0.847058824	1	1.6285E-03	2.77E-03	7.53E-03	2.9E+01	4.2E+01	1.3E+01
A9III	A	9	III	5.3	2.67E+01	3.03E+00	7650	0.24	1.3	-0.12	1.18	0.819607843	0.858823529	1	2.6781E-01	1.13E-02	3.08E-02	4.9E+00	7.0E+00	2.1E+00
A9IV	A	9	IV	3.5	1.40E+01	2.20E+00	7650	0.24	2	-0.12	1.88	0.878431373	0.890196078	1	4.6204E-01	8.99E-03	2.44E-02	3.5E+00	5.1E+00	1.6E+00
A9V	A	9	V	1.7	8.85E+00	1.75E+00	7650	0.24	2.5	-0.12	2.38	0.858823529	0.878431373	1	4.4587E-01	4.31E-03	1.17E-02	2.8E+00	4.0E+00	1.2E+00
A9VI	A	9	VI	1.4	2.93E+00	1.00E+00	7650	0.24	3.7	-0.12	3.58	0.858823529	0.878431373	1	1.9679E+00	5.83E-03	1.58E-02	1.6E+00	2.3E+00	7.1E-01

F0Ia0	F	0	Ia0	12.6	2.74E+05	2.83E+02	7967	0.18	-8.7	-0.15	-8.85	0.792156863	0.843137255	1	7.8142E-07	3.85E-04	1.05E-03	4.9E+02	7.1E+02	2.2E+02
F0Ia	F	0	Ia	10.8	2.28E+05	2.58E+02	7967	0.18	-8.5	-0.15	-8.65	0.792156863	0.843137255	1	8.8398E-07	3.44E-04	9.34E-04	4.5E+02	6.5E+02	2.0E+02
F0Ib	F	0	Ib	8.9	9.96E+03	5.40E+01	7967	0.18	-5.1	-0.15	-5.25	0.792156863	0.843137255	1	7.9448E-05	1.27E-03	3.45E-03	9.4E+01	1.4E+02	4.1E+01
F0II	F	0	II	7.1	8.70E+02	1.85E+01	7400	0.3	-2.5	-0.1	-2.6	0.796078431	0.850980392	1	1.5762E-03	2.74E-03	7.45E-03	2.8E+01	4.0E+01	1.2E+01
F0III	F	0	III	5.3	2.19E+01	2.93E+00	7400	0.3	1.5	-0.1	1.4	0.835294118	0.870588235	1	2.9618E-01	1.17E-02	3.18E-02	4.4E+00	6.3E+00	1.9E+00
F0IV	F	0	IV	3.4	1.15E+01	2.12E+00	7400	0.3	2.2	-0.1	2.1	0.854901961	0.878431373	1	5.0159E-01	8.97E-03	2.44E-02	3.2E+00	4.6E+00	1.4E+00
F0V	F	0	V	1.6	7.94E+00	1.77E+00	7400	0.3	2.6	-0.1	2.5	0.878431373	0.898039216	1	4.0558E-01	3.93E-03	1.07E-02	2.7E+00	3.8E+00	1.2E+00
F0VI	F	0	VI	1.4	2.40E+00	9.71E-01	7400	0.3	3.9	-0.1	3.8	0.878431373	0.898039216	1	2.1495E+00	6.00E-03	1.63E-02	1.5E+00	2.1E+00	6.4E-01

F1Ia0	F	1	Ia0	12.1	2.96E+05	3.09E+02	7773	0.22	-8.8	-0.13	-8.93	0.874509804	0.898039216	1	5.7648E-07	3.34E-04	9.08E-04	5.1E+02	7.4E+02	2.3E+02
F1Ia	F	1	Ia	10.3	2.24E+05	2.69E+02	7773	0.22	-8.5	-0.13	-8.63	0.874509804	0.898039216	1	7.4380E-07	3.10E-04	8.41E-04	4.5E+02	6.4E+02	2.0E+02
F1Ib	F	1	Ib	8.6	9.79E+03	5.62E+01	7773	0.22	-5.1	-0.13	-5.23	0.874509804	0.898039216	1	6.8103E-05	1.17E-03	3.17E-03	9.3E+01	1.3E+02	4.1E+01
F1II	F	1	II	6.8	8.65E+02	1.92E+01	7260	0.33	-2.5	-0.09	-2.59	0.847058824	0.882352941	1	1.3505E-03	2.50E-03	6.78E-03	2.8E+01	4.0E+01	1.2E+01
F1III	F	1	III	5.1	2.17E+01	3.04E+00	7260	0.33	1.5	-0.09	1.41	0.890196078	0.909803922	1	2.5517E-01	1.07E-02	2.92E-02	4.4E+00	6.3E+00	1.9E+00
F1IV	F	1	IV	3.3	1.25E+01	2.30E+00	7260	0.33	2.1	-0.09	2.01	0.874509804	0.890196078	1	3.8125E-01	7.95E-03	2.16E-02	3.3E+00	4.8E+00	1.5E+00
F1V	F	1	V	1.6	6.56E+00	1.67E+00	7260	0.33	2.8	-0.09	2.71	0.901960784	0.917647059	1	4.8289E-01	4.17E-03	1.13E-02	2.4E+00	3.5E+00	1.1E+00
